Unit ID,English_Sen,Arabic_Sen,Franco
3651,"Apartment For Sale In Serenity 207 SQM, with bedroom and bathroom, priced at 20091353 in New Cairo","شقة للبيع في سيرينيتي 207 متر ب أوضة و حمام, بسعر 20091353 في القاهرة الجديدة",sh2a lilbi3 fi syrynyty 207 mtr b 2wda w hamam bs3r 20091353 fi al2ahra ejadida
3650,"165 SQM, with 3 bedrooms and 3 bathrooms, priced at 14388081 in New Cairo","شقة للبيع في بافيليون 165 متر ب 3 أوض و 3 حمامات, بسعر 14388081 في القاهرة الجديدة",sh2a lilbi3 fi bafylywn 165 mtr b 3 2wd w 3 hamamet bs3r 14388081 fi al2ahra ejadida
3649,"Sky Loft For Sale In Club Park 265 SQM, with 3 bedrooms and 3 bathrooms, priced at 13317457 in 6th of October","سكاي لوفت للبيع في كلوب بارك 265 متر ب 3 أوض و 3 حمامات, بسعر 13317457 في 6 أكتوبر",skay lwft lilbi3 fi club barek 265 mtr b 3 2wd w 3 hamamet bs3r 13317457 fi 6 2ktwbr
3648,"44 SQM, with bedroom and bathroom, priced at 3211000 in Madinaty","مكتب إداري للبيع في سيفنتي سيفن بيزنس تاور 44 متر ب أوضة و حمام, بسعر 3211000 في ماديناتي",makteb 2dary lilbi3 fi syfnty syfn byzns tawr 44 mtr b 2wda w hamam bs3r 3211000 fi madynaty
3647,"47 SQM, with 3 bedrooms and 3 bathrooms, priced at 3971500 in Mostakbal City","ستوديو للبيع في سكاي رامب 47 متر ب 3 أوض و 3 حمامات, بسعر 3971500 في مدينة المستقبل",stwdyw lilbi3 fi skay ramb 47 mtr b 3 2wd w 3 hamamet bs3r 3971500 fi madina elmostakbel
3646,"Apartment For Sale In Sky Ramp 184 SQM, with 3 bedrooms and 2 bathrooms, priced at 11362000 in Mostakbal City","شقة للبيع في سكاي رامب 184 متر ب 3 أوض و حمامين, بسعر 11362000 في مدينة المستقبل",sh2a lilbi3 fi skay ramb 184 mtr b 3 2wd w hmamen bs3r 11362000 fi madina elmostakbel
3645,"Apartment For Sale In Sky Ramp 152 SQM, with 3 bedrooms and 2 bathrooms, priced at 9348000 in Mostakbal City","شقة للبيع في سكاي رامب 152 متر ب 3 أوض و حمامين, بسعر 9348000 في مدينة المستقبل",sh2a lilbi3 fi skay ramb 152 mtr b 3 2wd w hmamen bs3r 9348000 fi madina elmostakbel
3644,"Office For Sale In Sky Ramp 51 SQM, with bedroom and bathroom, priced at 5102646 in Mostakbal City","مكتب إداري للبيع في سكاي رامب 51 متر ب أوضة و حمام, بسعر 5102646 في مدينة المستقبل",makteb 2dary lilbi3 fi skay ramb 51 mtr b 2wda w hamam bs3r 5102646 fi madina elmostakbel
3643,"Office For Sale In Sky Ramp 285 SQM, with 4 bedrooms and 6 bathrooms, priced at 26095348 in Mostakbal City","مكتب إداري للبيع في سكاي رامب 285 متر ب 4 أوض و 6 حمامات, بسعر 26095348 في مدينة المستقبل",makteb 2dary lilbi3 fi skay ramb 285 mtr b 4 2wd w 6 hamamet bs3r 26095348 fi madina elmostakbel
3642,"Clinic / Lab For Sale In Sky Ramp 145 SQM, with 5 bedrooms and 8 bathrooms, priced at 18509975 in Mostakbal City","عيادة / معمل للبيع في سكاي رامب 145 متر ب 5 أوض و 8 حمامات, بسعر 18509975 في مدينة المستقبل",3iyedi  ma3mel lilbi3 fi skay ramb 145 mtr b 5 2wd w 8 hamamet bs3r 18509975 fi madina elmostakbel
3641,"145 SQM, with 5 bedrooms and 6 bathrooms, priced at 15176425 in Mostakbal City","عيادة / معمل للبيع في سكاي رامب 145 متر ب 5 أوض و 6 حمامات, بسعر 15176425 في مدينة المستقبل",3iyedi  ma3mel lilbi3 fi skay ramb 145 mtr b 5 2wd w 6 hamamet bs3r 15176425 fi madina elmostakbel
3640,"Retail For Sale In Sky Ramp 58 SQM, with 2 bedrooms and 2 bathrooms, priced at 9860000 in Mostakbal City","محل تجاري للبيع في سكاي رامب 58 متر ب أوضتين و حمامين, بسعر 9860000 في مدينة المستقبل",mahal tjari lilbi3 fi skay ramb 58 mtr b 2wdtyn w hmamen bs3r 9860000 fi madina elmostakbel
3639,"Retail For Sale In Sky Ramp 436 SQM, with 5 bedrooms and 5 bathrooms, priced at 58860000 in Mostakbal City","محل تجاري للبيع في سكاي رامب 436 متر ب 5 أوض و 5 حمامات, بسعر 58860000 في مدينة المستقبل",mahal tjari lilbi3 fi skay ramb 436 mtr b 5 2wd w 5 hamamet bs3r 58860000 fi madina elmostakbel
3638,"Cliff Villa For Sale In Il Bosco 639 SQM, with bedroom and bathroom, priced at 74450492 in Madinaty","كليف فيلا للبيع في البوسكو 639 متر ب أوضة و حمام, بسعر 74450492 في ماديناتي",klyf fyla lilbi3 fi albwskw 639 mtr b 2wda w hamam bs3r 74450492 fi madynaty
3637,"Creek Villa For Sale In Il Bosco 488 SQM, with 4 bedrooms and 5 bathrooms, priced at 56098876 in Madinaty","كريك فيلا  للبيع في البوسكو 488 متر ب 4 أوض و 5 حمامات, بسعر 56098876 في ماديناتي",kryk fyla lilbi3 fi albwskw 488 mtr b 4 2wd w 5 hamamet bs3r 56098876 fi madynaty
3636,"116 SQM, with 3 bedrooms and 4 bathrooms, priced at 7743000 in New Cairo","لوفت للبيع في وايت ريزيدنس 116 متر ب 3 أوض و 4 حمامات, بسعر 7743000 في القاهرة الجديدة",lwft lilbi3 fi wayt ryzydns 116 mtr b 3 2wd w 4 hamamet bs3r 7743000 fi al2ahra ejadida
3635,"Standalone Villa For Sale In SwanLake West 606 SQM, with bedroom and bathroom, priced at 81080223 in Mostakbal City","فيلا مستقلة للبيع في سوان ليك ويست 606 متر ب أوضة و حمام, بسعر 81080223 في مدينة المستقبل",fyla mostakilla lilbi3 fi swan lik wyst 606 mtr b 2wda w hamam bs3r 81080223 fi madina elmostakbel
3634,"Studio for Sale in White Residence 76 SQM, with bedroom and bathroom, priced at 6593000 in New Cairo","استوديو للبيع في وايت ريزيدنس 76 متر ب أوضة و حمام, بسعر 6593000 في القاهرة الجديدة",astwdyw lilbi3 fi wayt ryzydns 76 mtr b 2wda w hamam bs3r 6593000 fi al2ahra ejadida
3633,"Standalone Villa For Sale In SwanLake West 376 SQM, with 3 bedrooms and 3 bathrooms, priced at 44321757 in Mostakbal City","فيلا مستقلة للبيع في سوانليك ويست 376 متر ب 3 أوض و 3 حمامات, بسعر 44321757 في مدينة المستقبل",fyla mostakilla lilbi3 fi swanlyk wyst 376 mtr b 3 2wd w 3 hamamet bs3r 44321757 fi madina elmostakbel
3632,"Twin House For Sale In Swan Lake West 237 SQM, with 3 bedrooms and 3 bathrooms, priced at 25870608 in Mostakbal City","توين هاوس للبيع في سوان ليك ويست 237 متر ب 3 أوض و 3 حمامات, بسعر 25870608 في مدينة المستقبل",twyn haws lilbi3 fi swan lik wyst 237 mtr b 3 2wd w 3 hamamet bs3r 25870608 fi madina elmostakbel
3631,"Apartment For Sale In The Iris 114 SQM, with 3 bedrooms and 3 bathrooms, priced at 21531801 in New Cairo","شقة للبيع في ذا آيريس 114 متر ب 3 أوض و 3 حمامات, بسعر 21531801 في القاهرة الجديدة",sh2a lilbi3 fi dha آyrys 114 mtr b 3 2wd w 3 hamamet bs3r 21531801 fi al2ahra ejadida
3630,"Apartment For Sale In The Iris 109 SQM, with 3 bedrooms and 3 bathrooms, priced at 16006650 in New Cairo","شقة للبيع في ذا آيريس 109 متر ب 3 أوض و 3 حمامات, بسعر 16006650 في القاهرة الجديدة",sh2a lilbi3 fi dha آyrys 109 mtr b 3 2wd w 3 hamamet bs3r 16006650 fi al2ahra ejadida
3629,"Duplex For Sale In One 33 Sheikh Zayed City 238 SQM, with 2 bedrooms and 3 bathrooms, priced at 13991243 in 6th of October","دوبلكس للبيع في وان 33 مدينة الشيخ زايد 238 متر ب أوضتين و 3 حمامات, بسعر 13991243 في 6 أكتوبر",dwblks lilbi3 fi wan 33 madina shay5 zayed 238 mtr b 2wdtyn w 3 hamamet bs3r 13991243 fi 6 2ktwbr
3628,"Duplex For Sale In One 33 Sheikh Zayed 214 SQM, with 4 bedrooms and 6 bathrooms, priced at 12457931 in 6th of October","دوبلكس للبيع في وان 33 الشيخ زايد 214 متر ب 4 أوض و 6 حمامات, بسعر 12457931 في 6 أكتوبر",dwblks lilbi3 fi wan 33 shay5 zayed 214 mtr b 4 2wd w 6 hamamet bs3r 12457931 fi 6 2ktwbr
3627,"Apartment For Sale In One 33 Sheikh Zayed 179 SQM, with bedroom and bathroom, priced at 11737956 in 6th of October","شقة للبيع في وان 33 الشيخ زايد 179 متر ب أوضة و حمام, بسعر 11737956 في 6 أكتوبر",sh2a lilbi3 fi wan 33 shay5 zayed 179 mtr b 2wda w hamam bs3r 11737956 fi 6 2ktwbr
3626,"Apartment For Sale In The Phoenix 177 SQM, with bedroom and bathroom, priced at 32735579 in New Cairo","شقة للبيع في ذا فينيكس 177 متر ب أوضة و حمام, بسعر 32735579 في القاهرة الجديدة",sh2a lilbi3 fi dha fynyks 177 mtr b 2wda w hamam bs3r 32735579 fi al2ahra ejadida
3625,"Apartment For Sale In One 33 Sheikh Zayed 120 SQM, with 3 bedrooms and 4 bathrooms, priced at 7855463 in 6th of October","شقة للبيع في وان 33 الشيخ زايد 120 متر ب 3 أوض و 4 حمامات, بسعر 7855463 في 6 أكتوبر",sh2a lilbi3 fi wan 33 shay5 zayed 120 mtr b 3 2wd w 4 hamamet bs3r 7855463 fi 6 2ktwbr
3624,"Villa For Sale In Ella 276 SQM, with 3 bedrooms and 4 bathrooms, priced at 26495000 in 6th of October","فيلا للبيع في ايلا 276 متر ب 3 أوض و 4 حمامات, بسعر 26495000 في 6 أكتوبر",fyla lilbi3 fi ayla 276 mtr b 3 2wd w 4 hamamet bs3r 26495000 fi 6 2ktwbr
3623,"Retail For Sale In Sixty Iconic Tower 32 SQM, with 3 bedrooms and 4 bathrooms, priced at 11568020 in Madinaty","محل تجاري للبيع في سيكستي ايكونيك تاور 32 متر ب 3 أوض و 4 حمامات, بسعر 11568020 في ماديناتي",mahal tjari lilbi3 fi syksty aykwnyk tawr 32 mtr b 3 2wd w 4 hamamet bs3r 11568020 fi madynaty
3622,"Retail For Sale In 6ixty Iconic Tower 63 SQM, with 3 bedrooms and 3 bathrooms, priced at 17537900 in Madinaty","محل تجاري للبيع في سيكستي ايكونيك تاور 63 متر ب 3 أوض و 3 حمامات, بسعر 17537900 في ماديناتي",mahal tjari lilbi3 fi syksty aykwnyk tawr 63 mtr b 3 2wd w 3 hamamet bs3r 17537900 fi madynaty
3621,"Standalone Villa For Sale In Ella 180 SQM, with 2 bedrooms and 3 bathrooms, priced at 19059000 in 6th of October","فيلا مستقلة للبيع في ايلا 180 متر ب أوضتين و 3 حمامات, بسعر 19059000 في 6 أكتوبر",fyla mostakilla lilbi3 fi ayla 180 mtr b 2wdtyn w 3 hamamet bs3r 19059000 fi 6 2ktwbr
3620,"Townhouse For Sale In Ella 191 SQM, with 4 bedrooms and 3 bathrooms, priced at 16599000 in 6th of October","تاون هاوس للبيع في ايلا 191 متر ب 4 أوض و 3 حمامات, بسعر 16599000 في 6 أكتوبر",tawn haws lilbi3 fi ayla 191 mtr b 4 2wd w 3 hamamet bs3r 16599000 fi 6 2ktwbr
3619,"Townhouse For Sale In Ella 194 SQM, with bedroom and bathroom, priced at 17906000 in 6th of October","تاون هاوس للبيع في ايلا 194 متر ب أوضة و حمام, بسعر 17906000 في 6 أكتوبر",tawn haws lilbi3 fi ayla 194 mtr b 2wda w hamam bs3r 17906000 fi 6 2ktwbr
3618,"Apartment For Sale In J'noub 246 SQM, with bedroom and bathroom, priced at 7094640 in Madinaty","شقة للبيع في جنوب 246 متر ب أوضة و حمام, بسعر 7094640 في ماديناتي",sh2a lilbi3 fi janoub 246 mtr b 2wda w hamam bs3r 7094640 fi madynaty
3617,"Apartment For Sale In J'noub 130 SQM, with bedroom and bathroom, priced at 3785600 in Madinaty","شقة للبيع في جنوب 130 متر ب أوضة و حمام, بسعر 3785600 في ماديناتي",sh2a lilbi3 fi janoub 130 mtr b 2wda w hamam bs3r 3785600 fi madynaty
3616,"Duplex For Sale In J'noub 197 SQM, with bedroom and bathroom, priced at 6012440 in Madinaty","دوبلكس للبيع في جنوب 197 متر ب أوضة و حمام, بسعر 6012440 في ماديناتي",dwblks lilbi3 fi janoub 197 mtr b 2wda w hamam bs3r 6012440 fi madynaty
3615,"Office For Sale In Obex Business Hub 141 SQM, with 3 bedrooms and 3 bathrooms, priced at 26871075 in Madinaty","مكتب إداري للبيع في أوبيكس بيزنس هب 141 متر ب 3 أوض و 3 حمامات, بسعر 26871075 في ماديناتي",makteb 2dary lilbi3 fi 2wbyks byzns hab 141 mtr b 3 2wd w 3 hamamet bs3r 26871075 fi madynaty
3614,"Office For Sale In Obex Business Hub 40 SQM, with 2 bedrooms and 2 bathrooms, priced at 6606600 in Madinaty","مكتب إداري للبيع في أوبيكس بيزنس هب 40 متر ب أوضتين و حمامين, بسعر 6606600 في ماديناتي",makteb 2dary lilbi3 fi 2wbyks byzns hab 40 mtr b 2wdtyn w hmamen bs3r 6606600 fi madynaty
3613,"Office For Sale In Code Business Complex 69 SQM, with 3 bedrooms and 3 bathrooms, priced at 20049191 in Madinaty","مكتب إداري للبيع في مجمع كود التجاري 69 متر ب 3 أوض و 3 حمامات, بسعر 20049191 في ماديناتي",makteb 2dary lilbi3 fi mgm3 kwd altgary 69 mtr b 3 2wd w 3 hamamet bs3r 20049191 fi madynaty
3612,"Office For Sale In Code Business Complex 37 SQM, with 3 bedrooms and 3 bathrooms, priced at 2960000 in Madinaty","مكتب إداري للبيع في مجمع كود التجاري 37 متر ب 3 أوض و 3 حمامات, بسعر 2960000 في ماديناتي",makteb 2dary lilbi3 fi mgm3 kwd altgary 37 mtr b 3 2wd w 3 hamamet bs3r 2960000 fi madynaty
3611,"Apartment For Sale In BoardWalk 231 SQM, with 5 bedrooms and 5 bathrooms, priced at 6958400 in Madinaty","شقة للبيع في بورد واك 231 متر ب 5 أوض و 5 حمامات, بسعر 6958400 في ماديناتي",sh2a lilbi3 fi bwrd wak 231 mtr b 5 2wd w 5 hamamet bs3r 6958400 fi madynaty
3610,"Apartment For Sale In BoardWalk 118 SQM, with 5 bedrooms and 5 bathrooms, priced at 3431450 in Madinaty","شقة للبيع في بورد واك 118 متر ب 5 أوض و 5 حمامات, بسعر 3431450 في ماديناتي",sh2a lilbi3 fi bwrd wak 118 mtr b 5 2wd w 5 hamamet bs3r 3431450 fi madynaty
3609,"Townhouse For Sale In Boho El Sokhna 250 SQM, with 3 bedrooms and 2 bathrooms, priced at 19461400 in Ain El Sokhna","تاون هاوس للبيع في بوهو السخنة 250 متر ب 3 أوض و حمامين, بسعر 19461400 في العين السخنة",tawn haws lilbi3 fi bwhw als5na 250 mtr b 3 2wd w hmamen bs3r 19461400 fi l3in als5na
3608,"Townhouse For Sale In Boho El Sokhna 230 SQM, with 4 bedrooms and 4 bathrooms, priced at 18109600 in Ain El Sokhna","تاون هاوس للبيع في بوهو السخنة 230 متر ب 4 أوض و 4 حمامات, بسعر 18109600 في العين السخنة",tawn haws lilbi3 fi bwhw als5na 230 mtr b 4 2wd w 4 hamamet bs3r 18109600 fi l3in als5na
3607,"322 SQM, with 4 bedrooms and 5 bathrooms, priced at 28615900 in Ain El Sokhna","فيلا مستقلة للبيع في بوهو السخنة 322 متر ب 4 أوض و 5 حمامات, بسعر 28615900 في العين السخنة",fyla mostakilla lilbi3 fi bwhw als5na 322 mtr b 4 2wd w 5 hamamet bs3r 28615900 fi l3in als5na
3606,"Standalone Villa For Sale In Boho Sokhna 322 SQM, with 3 bedrooms and 2 bathrooms, priced at 26297800 in Ain El Sokhna","فيلا مستقلة للبيع في بوهو السخنة 322 متر ب 3 أوض و حمامين, بسعر 26297800 في العين السخنة",fyla mostakilla lilbi3 fi bwhw als5na 322 mtr b 3 2wd w hmamen bs3r 26297800 fi l3in als5na
3605,"108 SQM, with bedroom and bathroom, priced at 9326100 in Ain El Sokhna","شاليه للبيع في بوهو السخنة 108 متر ب أوضة و حمام, بسعر 9326100 في العين السخنة",shalyh lilbi3 fi bwhw als5na 108 mtr b 2wda w hamam bs3r 9326100 fi l3in als5na
3604,"Twin House For Sale In Naia West 255 SQM, with bedroom and bathroom, priced at 20488000 in Mostakbal City","توين هاوس للبيع في نايا ويست 255 متر ب أوضة و حمام, بسعر 20488000 في مدينة المستقبل",twyn haws lilbi3 fi naya wyst 255 mtr b 2wda w hamam bs3r 20488000 fi madina elmostakbel
3603,"257 SQM, with bedroom and bathroom, priced at 25560000 in Madinaty","تاون هاوس للبيع في لا ميرادا المستقبل 257 متر ب أوضة و حمام, بسعر 25560000 في ماديناتي",tawn haws lilbi3 fi lé myrada elmostakbel 257 mtr b 2wda w hamam bs3r 25560000 fi madynaty
3602,"Apartment For Sale In The Curve 249 SQM, with bedroom and bathroom, priced at 9462000 in Madinaty","شقة للبيع في ذا كيرف 249 متر ب أوضة و حمام, بسعر 9462000 في ماديناتي",sh2a lilbi3 fi dha kyrf 249 mtr b 2wda w hamam bs3r 9462000 fi madynaty
3601,"Apartment For Sale In The Curve 104 SQM, with bedroom and bathroom, priced at 4623333 in Madinaty","شقة للبيع في ذا كيرف 104 متر ب أوضة و حمام, بسعر 4623333 في ماديناتي",sh2a lilbi3 fi dha kyrf 104 mtr b 2wda w hamam bs3r 4623333 fi madynaty
3600,"Clinic For Sale In Stellar Business Complex 95 SQM, with bedroom and bathroom, priced at 12540000 in New Cairo","عيادة للبيع في ستيلر بيزنس كومبلكس 95 متر ب أوضة و حمام, بسعر 12540000 في القاهرة الجديدة",3iyedi lilbi3 fi stylr byzns kwmblks 95 mtr b 2wda w hamam bs3r 12540000 fi al2ahra ejadida
3599,"Clinic For Sale In Stellar Business Complex 50 SQM, with bedroom and bathroom, priced at 6350000 in New Cairo","عيادة للبيع في ستيلر بيزنس كومبلكس 50 متر ب أوضة و حمام, بسعر 6350000 في القاهرة الجديدة",3iyedi lilbi3 fi stylr byzns kwmblks 50 mtr b 2wda w hamam bs3r 6350000 fi al2ahra ejadida
3598,"Shop For Sale In Stellar Business Complex 60 SQM, with 3 bedrooms and 2 bathrooms, priced at 12600000 in New Cairo","محل للبيع في ستيلر بيزنس كومبلكس 60 متر ب 3 أوض و حمامين, بسعر 12600000 في القاهرة الجديدة",mahal lilbi3 fi stylr byzns kwmblks 60 mtr b 3 2wd w hmamen bs3r 12600000 fi al2ahra ejadida
