Unit ID,English_Sen,Arabic_Sen
4038,"Apartment For Sale In Esse Residence 58 SQM, with bedroom and bathroom, priced at 3783209 in Madinaty","شقة للبيع في إيسي ريزيدنس 58 متر ب أوضة و حمام, بسعر 3783209 في ماديناتي"
4037,"Retail/F&B For Sale In Atom 132 SQM, with 3 bedrooms and 3 bathrooms, priced at 34534690 in New Cairo","محل تجاري/ مطعم للبيع في أتوم 132 متر ب 3 أوض و 3 حمامات, بسعر 34534690 في القاهرة الجديدة"
4036,"Office For Sale in The Trine 148 SQM, with 3 bedrooms and 3 bathrooms, priced at 15540000 in Mostakbal City","مكتب اداري  للبيع في ذا ترين 148 متر ب 3 أوض و 3 حمامات, بسعر 15540000 في مدينة المستقبل"
4035,"Townhouse for Sale in Terra 185 SQM, with 3 bedrooms and 4 bathrooms, priced at 16389610 in Ain El Sokhna","تاون هاوس للبيع في تيرا 185 متر ب 3 أوض و 4 حمامات, بسعر 16389610 في العين السخنة"
4034,"Twin house for Sale in Terra 156 SQM, with 3 bedrooms and 3 bathrooms, priced at 17236961 in Ain El Sokhna","توين هاوس للبيع في تيرا 156 متر ب 3 أوض و 3 حمامات, بسعر 17236961 في العين السخنة"
4033,"Townhouse Corner for sale in Azzar Islands 130 SQM, with 3 bedrooms and 5 bathrooms, priced at 24000000 in Ras ElHekma","تاون هاوس للبيع فى ازار ايلاندز بمساحة 130 متر ب 3 أوض و 5 حمامات, بسعر 24000000 في راس حكمة"
4032,"Apartment For Sale In V.Levels 186 SQM, with 5 bedrooms and 4 bathrooms, priced at 10206000 in Mostakbal City","شقة  للبيع فى فى ليفلز بمساحة 186 متر ب 5 أوض و 4 حمامات, بسعر 10206000 في مدينة المستقبل"
4031,"TwinHouse For Sale In V.Levels  270 SQM, with 4 bedrooms and 3 bathrooms, priced at 23969000 in Mostakbal City","توين هاوس للبيع فى فى ليفلز بمساحة 270 متر ب 4 أوض و 3 حمامات, بسعر 23969000 في مدينة المستقبل"
4030,"Standalone Villa For Sale In koun 224 SQM, with 4 bedrooms and 3 bathrooms, priced at 41000000 in Ras ElHekma","فيلا مستقلة  للبيع فى كون بمساحة 224 متر ب 4 أوض و 3 حمامات, بسعر 41000000 في راس حكمة"
4029,"TwinHouse For Sale In Koun 188 SQM, with bedroom and bathroom, priced at 28800000 in Ras ElHekma","توين هاوس للبيع فى كون بمساحة 188 متر ب أوضة و حمام, بسعر 28800000 في راس حكمة"
4028,"TownHouse For Sale In Koun 188 SQM, with 3 bedrooms and 3 bathrooms, priced at 29000000 in Ras ElHekma","تاون هاوس للبيع فى كون بمساحة 188 متر ب 3 أوض و 3 حمامات, بسعر 29000000 في راس حكمة"
4027,"Chalet For Sale In Koun 57 SQM, with 3 bedrooms and 5 bathrooms, priced at 9000000 in Ras ElHekma","شاليه للبيع فى كون بمساحة 57 متر ب 3 أوض و 5 حمامات, بسعر 9000000 في راس حكمة"
4026,"Chalet For Sale In Koun 130 SQM, with 4 bedrooms and 7 bathrooms, priced at 16000000 in Ras ElHekma","شاليه للبيع فى كون بمساحة 130 متر ب 4 أوض و 7 حمامات, بسعر 16000000 في راس حكمة"
4025,"Standalone Villa For Sale In The Estates Residence 245  SQM, with 3 bedrooms and 4 bathrooms, priced at 56804000 in Mostakbal City","فيلا مستقلة للبيع في ذا إستيتس ريزيدنس 245 متر ب 3 أوض و 4 حمامات, بسعر 56804000 في مدينة المستقبل"
4024,"Standalone Villa For Sale In The Estate Residences 338 SQM, with 3 bedrooms and 4 bathrooms, priced at 84161000 in Mostakbal City","فيلا مستقلة للبيع في ذا إستيتس ريزيدنس 338 متر ب 3 أوض و 4 حمامات, بسعر 84161000 في مدينة المستقبل"
4023,"Townhouse For Sale In The Estates Residence 216 SQM, with 3 bedrooms and 4 bathrooms, priced at 40974000 in Mostakbal City","تاون هاوس للبيع في ذا إستيتس ريزيدنس 216 متر ب 3 أوض و 4 حمامات, بسعر 40974000 في مدينة المستقبل"
4022,"Townhouse For Sale In The Estates Residence 215 SQM, with 3 bedrooms and 4 bathrooms, priced at 43516000 in Mostakbal City","تاون هاوس للبيع في ذا إستيتس ريزيدنس 215 متر ب 3 أوض و 4 حمامات, بسعر 43516000 في مدينة المستقبل"
4021,"Twinhouse For Sale In The Estate Residences 249 SQM, with bedroom and bathroom, priced at 48892000 in Mostakbal City","توين هاوس للبيع في ذا إستيتس ريزيدنس 249 متر ب أوضة و حمام, بسعر 48892000 في مدينة المستقبل"
4020,"249 SQM, with 3 bedrooms and 4 bathrooms, priced at 48741000 in Mostakbal City","توين هاوس للبيع في ذا إستيتس ريزيدنس 249 متر ب 3 أوض و 4 حمامات, بسعر 48741000 في مدينة المستقبل"
4019,"Retail For Sale In 6ixty Iconic Tower 32 SQM, with bedroom and bathroom, priced at 11017400 in Madinaty","محل تجاري للبيع في سيكستي ايكونيك تاور 32 متر ب أوضة و حمام, بسعر 11017400 في ماديناتي"
4018,"Townhouse For Sale In Palm Hills New Cairo 192 SQM, with bedroom and bathroom, priced at 29887000 in Madinaty","تاون هاوس للبيع في بالم هيلز القاهرة الجديدة 192 متر ب أوضة و حمام, بسعر 29887000 في ماديناتي"
4017,"62 SQM, with bedroom and bathroom, priced at 10531690 in Madinaty","محل تجارى/ مطعم للبيع فى برج ديستينو 62 متر ب أوضة و حمام, بسعر 10531690 في ماديناتي"
4016,"Retail/Food Court For Sale In Destino Tower 39 SQM, with bedroom and bathroom, priced at 6522867 in Madinaty","محل تجارى/مطعم للبيع  فى برج ديستينو بمساخة 39 متر ب أوضة و حمام, بسعر 6522867 في ماديناتي"
4015,"Retail / F&B For Sale In Destino Tower 26 SQM, with bedroom and bathroom, priced at 9963244 in Madinaty","محل تجارى/ مطعم للبيع في برج ديستينو 26 متر ب أوضة و حمام, بسعر 9963244 في ماديناتي"
4014,"Retail For Sale In Destino Tower 39 SQM, with bedroom and bathroom, priced at 5113836 in Madinaty","محل تجاري للبيع في برج ديستينو 39 متر ب أوضة و حمام, بسعر 5113836 في ماديناتي"
4013,"Beauty Center For Sale In The Capital Dubai Mall 271 SQm, with 3 bedrooms and 2 bathrooms, priced at 38947000 in Madinaty","صالون تجميل للبيع في كابيتال دبي مول 271 متر ب 3 أوض و حمامين, بسعر 38947000 في ماديناتي"
4012,"Hypermarket For Sale In The Capital Dubai Mall 1175 SQM, with 3 bedrooms and 2 bathrooms, priced at 164160000 in Madinaty","هايبرماركت للبيع في كابيتال دبي مول 1175 متر ب 3 أوض و حمامين, بسعر 164160000 في ماديناتي"
4011,"151 SQM, with 2 bedrooms and bathroom, priced at 8611000 in Madinaty","عيادة طبية للبيع في ممشى ديستركت 151 متر ب أوضتين و حمام, بسعر 8611000 في ماديناتي"
4010,"Clinic For Sale In Mamsha District 151 SQM, with 2 bedrooms and 2 bathrooms, priced at 9215000 in Madinaty","عيادة طبية للبيع في ممشى ديستركت 151 متر ب أوضتين و حمامين, بسعر 9215000 في ماديناتي"
4009,"Retail For Sale In Mamsha District 77 SQM, with 3 bedrooms and 2 bathrooms, priced at 14562000 in Madinaty","محل تجاري للبيع في ممشى ديستركت 77 متر ب 3 أوض و حمامين, بسعر 14562000 في ماديناتي"
4008,"Retail For Sale In Mamsha District 102 SQM, with 3 bedrooms and 2 bathrooms, priced at 17288000 in Madinaty","محل تجاري للبيع في ممشى ديستركت 102 متر ب 3 أوض و حمامين, بسعر 17288000 في ماديناتي"
4007,"151 SQM, with bedroom and bathroom, priced at 7894000 in Madinaty","مكتب إداري للبيع في ممشى المقصد 151 متر ب أوضة و حمام, بسعر 7894000 في ماديناتي"
4006,"Office For Sale In Mamsha Almaqsad 151 SQM, with 5 bedrooms and 8 bathrooms, priced at 7894000 in Madinaty","مكتب إداري للبيع في ممشى المقصد 151 متر ب 5 أوض و 8 حمامات, بسعر 7894000 في ماديناتي"
4005,"Retail For Sale In Obsidier Tower 43 SQM, with 2 bedrooms and 2 bathrooms, priced at 10854000 in Madinaty","محل تجاري في برج اوبسيدر 43 متر ب أوضتين و حمامين, بسعر 10854000 في ماديناتي"
4004,"Retail For Sale In Maspero Mall 724 SQM, with 3 bedrooms and 2 bathrooms, priced at 165725000 in Cairo","محل تجارى للبيع في ماسبيرو مول 724 متر ب 3 أوض و حمامين, بسعر 165725000 في القاهرة"
4003,"Retail For Sale IN Maspero Mall 122 SQM, with 3 bedrooms and 3 bathrooms, priced at 24131000 in Cairo","محل تجاري للبيع في ماسبيرو مول 122 متر ب 3 أوض و 3 حمامات, بسعر 24131000 في القاهرة"
4002,"Apartment For Sale In Lumia Residence 151 SQM, with 3 bedrooms and bathroom, priced at 6417500 in Madinaty","شقة للبيع في لوميا ريزيدنس 151 متر ب 3 أوض و حمام, بسعر 6417500 في ماديناتي"
4001,"393 SQM, with 3 bedrooms and 3 bathrooms, priced at 45759000 in Mostakbal City","توين فيلا للبيع بكمبوند ايتابا 393 متر ب 3 أوض و 3 حمامات, بسعر 45759000 في مدينة المستقبل"
4000,"Store For Sale In Wingate 148 SQM, with bedroom and bathroom, priced at 56980000 in New Cairo","محل  تجارى للبيع في وينجيت 148 متر ب أوضة و حمام, بسعر 56980000 في القاهرة الجديدة"
3999,"Store For Sale In Wingate 1,615 SQM, with 3 bedrooms and 4 bathrooms, priced at 621775000 in New Cairo","محل تجارى  للبيع في وينجيت بمساحة 1,615 متر ب 3 أوض و 4 حمامات, بسعر 621775000 في القاهرة الجديدة"
3998,"Office For Sale In Southgate 235 SQM, with 3 bedrooms and 3 bathrooms, priced at 44650000 in New Cairo","مكتب ادارى  للبيع في ساوثجيت 235 متر مربع ب 3 أوض و 3 حمامات, بسعر 44650000 في القاهرة الجديدة"
3997,"Office For Sale In Southgate 88 SQM, with bedroom and bathroom, priced at 16720000 in New Cairo","مكتب ادارى للبيع في ساوثجيت 88 متر مربع ب أوضة و حمام, بسعر 16720000 في القاهرة الجديدة"
3996,"Store For Sale In Southgate 289 SQM, with 4 bedrooms and bathroom, priced at 132000000 in New Cairo","محل للبيع في ساوثجيت 289 متر ب 4 أوض و حمام, بسعر 132000000 في القاهرة الجديدة"
3995,"Store For Sale In Southgate 202 SQM, with 4 bedrooms and bathroom, priced at 140000000 in New Cairo","محل للبيع في ساوثجيت 202 متر مربع ب 4 أوض و حمام, بسعر 140000000 في القاهرة الجديدة"
3994,"Apartment For Sale In W Signature 118 SQM, with bedroom and bathroom, priced at 14480000 in New Cairo","شقة للبيع في W سيجناتشر 118 متر ب أوضة و حمام, بسعر 14480000 في القاهرة الجديدة"
3993,"Apartment For Sale In W Signature 478 SQM, with 2 bedrooms and bathroom, priced at 48200000 in New Cairo","شقة للبيع في W سيجناتشر 478 متر ب أوضتين و حمام, بسعر 48200000 في القاهرة الجديدة"
3992,"483 SQM, with 2 bedrooms and bathroom, priced at 50300000 in New Cairo","دوبلكس للبيع في W سيجناتشر 483 متر ب أوضتين و حمام, بسعر 50300000 في القاهرة الجديدة"
3991,"Clinic for sale in Dorado Mall 106 SQM, with 3 bedrooms and 4 bathrooms, priced at 8976000 in Madinaty","عيادة للبيع في دورادو مول 106 متر ب 3 أوض و 4 حمامات, بسعر 8976000 في ماديناتي"
3990,"Retail For Sale In Solano Mall 95 SQM, with 3 bedrooms and 4 bathrooms, priced at 21397500 in Madinaty","محل تجاري للبيع في سولانو مول 95 متر ب 3 أوض و 4 حمامات, بسعر 21397500 في ماديناتي"
3989,"Office For Sale In Solano Mall 101 SQM, with 3 bedrooms and 3 bathrooms, priced at 10636500 in Madinaty","مكتب إداري للبيع في سولانو مول 101 متر ب 3 أوض و 3 حمامات, بسعر 10636500 في ماديناتي"
3988,"270 SQM, with 3 bedrooms and 3 bathrooms, priced at 29100000 in 6th of October","فيلا مستقلة للبيع في إيلورا 270 متر ب 3 أوض و 3 حمامات, بسعر 29100000 في 6 أكتوبر"
3987,"265 SQM, with 3 bedrooms and 4 bathrooms, priced at 22500000 in 6th of October","توين هاوس للبيع في إيلورا 265 متر ب 3 أوض و 4 حمامات, بسعر 22500000 في 6 أكتوبر"
3986,"Townhouse Middle For Sale In Elora 172 SQM, with bedroom and bathroom, priced at 12750000 in 6th of October","تاون هاوس للبيع في إيلورا 172 متر ب أوضة و حمام, بسعر 12750000 في 6 أكتوبر"
3985,"Twin Villa For Sale in Etapa Compound 393 SQM, with 4 bedrooms and 3 bathrooms, priced at 54990000 in Mostakbal City","توين فيلا للبيع بكمبوند ايتابا 393 متر ب 4 أوض و 3 حمامات, بسعر 54990000 في مدينة المستقبل"
3984,"Apartment For Sale in Garden City Heights 344 SQM, with 3 bedrooms and 3 bathrooms, priced at 29620000 in Madinaty","شقة للبيع في جاردن سيتي هايتس 344 متر ب 3 أوض و 3 حمامات, بسعر 29620000 في ماديناتي"
3983,"Apartment For Sale in Garden City Heights 76 SQM, with 4 bedrooms and 5 bathrooms, priced at 7582000 in Madinaty","شقة للبيع في جاردن سيتي هايتس 76 متر ب 4 أوض و 5 حمامات, بسعر 7582000 في ماديناتي"
3982,"Clinic For Sale In Eastside 2226 SQM, with 3 bedrooms and 4 bathrooms, priced at 293832000 in New Cairo","عيادة طبية للبيع في إيست سايد 2226 متر ب 3 أوض و 4 حمامات, بسعر 293832000 في القاهرة الجديدة"
3981,"Penthouse For Sale In V. Levels 220 SQM, with 3 bedrooms and 4 bathrooms, priced at 10500000 in Mostakbal City","بنتهاوس للبيع في ليفلز 220 متر مربع ب 3 أوض و 4 حمامات, بسعر 10500000 في مدينة المستقبل"
3980,"Apartment For Sale In V. Levels 186 SQM, with 3 bedrooms and 3 bathrooms, priced at 10317000 in Mostakbal City","شقة للبيع في ليفلز 186 متر ب 3 أوض و 3 حمامات, بسعر 10317000 في مدينة المستقبل"
3979,"Townhouse For Sale In V. Levels 288 SQM, with 3 bedrooms and 3 bathrooms, priced at 21419000 in Mostakbal City","تاون هاوس للبيع في في ليفلز 288 متر مربع ب 3 أوض و 3 حمامات, بسعر 21419000 في مدينة المستقبل"
